variant_id,title_long,product_type,handle,color,store_name
14312,Work Date Blouse,blouse,work-date-blouse,other,Store_C
14313,Work Date Blouse,blouse,work-date-blouse,other,Store_C
14314,Wrap To Trap Skirt,wrap skirt,wrap-to-trap-skirt,other,Store_C
14315,Wrap To Trap Skirt,wrap skirt,wrap-to-trap-skirt,other,Store_C
14316,Wrap To Trap Skirt,wrap skirt,wrap-to-trap-skirt,other,Store_C
14317,Wrap To Trap Skirt,wrap skirt,wrap-to-trap-skirt,other,Store_C
14318,Wrap To Trap Skirt,wrap skirt,wrap-to-trap-skirt,other,Store_C
14319,Wrap To Trap Skirt,wrap skirt,wrap-to-trap-skirt,other,Store_C
14320,Yasmin,misc,yasmin,other,Store_C
14321,Zara,misc,zara,other,Store_C
14322,Zareen,misc,zareen,other,Store_C
14323,Zunaira,misc,zooni,other,Store_C
14324,Aurea - Bamboo Sneakers | Marine | Men,sneakers,aurea-marine-blue-bamboo-mens-shoes,other,Store_B
14325,Aurea - Bamboo Sneakers | Pepper | Men,sneakers,aurea-pepper-black-bamboo-mens-shoes,other,Store_B
14326,Aurea - Bamboo Sneakers | Slate | Men,sneakers,aurea-slate-grey-bamboo-mens-shoes,other,Store_B
14327,Aurea - Bamboo Sneakers | Tofu | Men,sneakers,aurea-tofu-cream-bamboo-mens-shoes,other,Store_B
14328,Aurea - Bamboo Sneakers | Treebark | Men,sneakers,aurea-treebark-brown-bamboo-mens-shoes,other,Store_B
14329,Bamboo Tee,misc,bamboo-tee,other,Store_B
14330,Banana Kicks | All-Black | Men,misc,banana-kicks-all-black-men,other,Store_B
14331,Banana Kicks | All-Black | Women,misc,banana-kicks-all-black-women,other,Store_B
14332,Banana Kicks | Aqua Blue | Women,misc,banana-kicks-aqua-blue-women,blue,Store_B
14333,Banana Kicks | Ash Grey | Men,misc,banana-kicks-ash-grey-men,grey,Store_B
14334,Banana Kicks | Ash Grey | Women,misc,banana-kicks-ash-grey-women,grey,Store_B
14335,Banana Kicks | Burgundy Red | Men,misc,banana-kicks-burgundy-red-men,red,Store_B
14336,Banana Kicks | Grey-Black (Black Sole) | Men,misc,banana-kicks-grey-black-black-sole-men,other,Store_B
14337,Banana Kicks | Natural White | Men,misc,banana-kicks-natural-white-men,white,Store_B
14338,Banana Kicks | Natural White | Women,misc,banana-kicks-natural-white-women,white,Store_B
14339,Banana Kicks | Navy | Men,misc,banana-kicks-navy-men,navy,Store_B
14340,Banana Kicks | Navy | Women,misc,banana-kicks-navy-women,navy,Store_B
14341,Drift - Bamboo Sliders | Black on Black | Men,sliders,drift-black-on-black-bamboo-sliders,black - black,Store_B
14342,Drift - Bamboo Sliders | Grey on Black | Men,sliders,drift-grey-on-black-bamboo-sliders,grey - black,Store_B
14343,Drift - Bamboo Sliders | Grey on White | Men,sliders,drift-grey-on-white-bamboo-sliders,grey - white,Store_B
14344,Drift - Bamboo Sliders | Navy on White | Men,sliders,drift-navy-on-white-bamboo-sliders,navy - white,Store_B
14345,Ellipsis - Breathable Sneakers | Ash | Men,sneakers,ellipsis-ash-mens-shoes,other,Store_B
14346,Ellipsis - Breathable Sneakers | Burgundy | Men,sneakers,ellipsis-burgundy-mens-shoes,other,Store_B
14347,Ellipsis - Breathable Sneakers | Cobalt | Men,sneakers,ellipsis-cobalt-mens-shoes,other,Store_B
14348,Ellipsis - Breathable Sneakers | Graphite | Men,sneakers,ellipsis-graphite-mens-shoes,other,Store_B
14349,Ellipsis - Breathable Sneakers | Olive | Men,sneakers,ellipsis-seaweed-mens-shoes,olive,Store_B
14350,KN95 Face Mask,face mask,kn95-face-mask,other,Store_B
14351,KN95 Face Mask - Pack of 10,face mask,kn95-face-mask-pack-of-10,other,Store_B
14352,KN95 Face Mask - Pack of 3,face mask,kn95-face-mask-pack-of-3,other,Store_B
14353,KN95 Face Mask - Pack of 5,face mask,kn95-face-mask-pack-of-5,other,Store_B
14354,KoolTex Trainers | Black-Grey | Men,trainers,kooltex-sneakers-black-grey-men,other,Store_B
14355,KoolTex Trainers | Black-Grey | Women,trainers,kooltex-sneakers-black-grey-women,other,Store_B
14356,KoolTex Trainers | Black-Red (Black Sole) | Men,trainers,kooltex-sneakers-black-red-black-sole-men,other,Store_B
14357,KoolTex Trainers | Black-Red (Black Sole) | Women,trainers,kooltex-sneakers-black-red-black-sole-women,other,Store_B
14358,KoolTex Trainers | Grey (Black Sole) | Men,trainers,kooltex-sneakers-grey-black-sole-men,grey,Store_B
14359,KoolTex Trainers | Navy | Men,trainers,kooltex-sneakers-navy-men,navy,Store_B
14360,KoolTex Trainers | Navy | Women,trainers,kooltex-sneakers-navy-women,navy,Store_B
14361,KoolTex Trainers | Powder Blue | Women,trainers,kooltex-sneakers-powder-blue-women,blue,Store_B
14362,KoolTex Trainers | Wine Red | Men,trainers,kooltex-sneakers-wine-red-men,wine - red,Store_B
14363,KoolTex Trainers | Wine Red | Women,trainers,kooltex-sneakers-wine-red-women,wine - red,Store_B
14364,Linen Sneakers | Blue-Navy | Men,linen sneakers,linen-sneakers-blue-navy-men,other,Store_B
14365,Linen Sneakers | Blue-Navy | Women,linen sneakers,linen-sneakers-blue-navy-women,other,Store_B
14366,Linen Sneakers | Burgundy-Red | Men,linen sneakers,linen-sneakers-burgundy-red-men,other,Store_B
14367,Linen Sneakers | Burgundy-Red | Women,linen sneakers,linen-sneakers-burgundy-red-women,other,Store_B
14368,Linen Sneakers | Grey-Black (Black Sole) | Men,linen sneakers,linen-sneakers-grey-black-black-sole-men,other,Store_B
14369,Linen Sneakers | Grey-Natural | Men,linen sneakers,linen-sneakers-grey-natural-men,other,Store_B
14370,Linen Sneakers | Grey-Natural | Women,linen sneakers,linen-sneakers-grey-natural-women,other,Store_B
14371,Linen Sneakers | Lavender | Women,linen sneakers,linen-sneakers-lavender-women,lavender,Store_B
14372,Linen Sneakers | Olive-Black (Black Sole) | Men,linen sneakers,linen-sneakers-olive-black-black-sole,other,Store_B
14373,Linen Sneakers | Peach | Women,linen sneakers,linen-sneakers-peach-women,peach,Store_B
14374,Linen Sneakers | Sky Blue-White | Men,linen sneakers,linen-sneakers-sky-blue-white-men,other,Store_B
14375,Linen Sneakers | Sky Blue-White | Women,linen sneakers,linen-sneakers-sky-blue-white-women,other,Store_B
14376,Luft - Ultralight Sneakers | Azure Blue Melange | Men,sneakers,luft-azure-blue-melange,blue,Store_B
14377,Luft - Ultralight Sneakers | Cocoa Brown | Men,sneakers,luft-cocoa-brown,brown,Store_B
14378,Luft - Ultralight Sneakers | Crimson Red | Men,sneakers,luft-crimson-red,crimson - red,Store_B
14379,Luft - Ultralight Sneakers | Fern Green | Men,sneakers,luft-fern-green,green,Store_B
14380,Luft - Ultralight Sneakers | Royal Blue | Men,sneakers,luft-royal-blue,blue,Store_B
14381,Luft - Ultralight Sneakers | Shadow Grey | Men,sneakers,luft-shadow-grey,grey,Store_B
14382,New Troos - Bamboo Loafers | Black Melange | Men,loafers,new-troos-black-melange,black,Store_B
14383,New Troos - Bamboo Loafers | Blue Melange | Men,loafers,new-troos-blue-melange,blue,Store_B
14384,New Troos - Bamboo Loafers | Green Melange | Men,loafers,new-troos-green-melange,green,Store_B
14385,New Troos - Bamboo Loafers | Grey Melange | Men,loafers,new-troos-grey-melange,grey,Store_B
14386,New Troos - Bamboo Loafers | Red Melange | Men,loafers,new-troos-red-melange,red,Store_B
14387,Ooof (Beige),misc,ooof-beige-mens-shoes,other,Store_B
14388,Ooof (Denim),misc,ooof-denim-mens-shoes,other,Store_B
14389,Ooof (Grey),misc,ooof-grey-mens-shoes,other,Store_B
14390,Ooof (Maroon),misc,ooof-maroon-mens-shoes,other,Store_B
14391,Ooof (Navy),misc,ooof-navy-mens-shoes,other,Store_B
14392,SoftKnit Loafers | All Black | Men,loafers,softknit-loafers-all-black-men,black,Store_B
14393,SoftKnit Loafers | All Black | Women,loafers,softknit-loafers-all-black-women,black,Store_B
14394,SoftKnit Loafers | Black & Grey (Black Sole) | Men,loafers,softknit-loafers-black-grey-black-sole-men,black - grey,Store_B
14395,SoftKnit Loafers | Black & Red (Black Sole) | Men,loafers,softknit-loafers-black-red-black-sole-men,black - red,Store_B
14396,SoftKnit Loafers | Lavender | Women,loafers,softknit-loafers-lavender-women,lavender,Store_B
14397,SoftKnit Loafers | Natural White | Men,loafers,softknit-loafers-natural-white-men,white,Store_B
14398,SoftKnit Loafers | Natural White | Women,loafers,softknit-loafers-natural-white-women,white,Store_B
14399,SoftKnit Loafers | Navy | Men,loafers,softknit-loafers-navy-men,navy,Store_B
14400,SoftKnit Loafers | Navy | Women,loafers,softknit-loafers-navy-women,navy,Store_B
14401,SoftKnit Loafers | Pastel Green | Women,loafers,softknit-loafers-pastel-green,green,Store_B
14402,SoftKnit Loafers | White & Navy | Men,loafers,softknit-loafers-white-navy-men,white - navy,Store_B
14403,SoftKnit Loafers | White & Navy | Women,loafers,softknit-loafers-white-navy-women,white - navy,Store_B
14404,Soxytoes Men's Socks,socks,soxytoes-mens-socks,other,Store_B
14405,Soxytoes Men's Socks - Oh Crab!,socks,soxytoes-mens-socks-oh-crab,other,Store_B
14406,Troos Jasper,misc,troos-jasper-brown-bamboo-mens-mule-shoes,other,Store_B
14407,Vronk (Black),misc,vronk-black-mens-shoes,other,Store_B
14408,Vronk (Grey),misc,vronk-grey-mens-shoes,other,Store_B
14409,Aurea - Bamboo Sneakers | Marine | Men,sneakers,aurea-marine-blue-bamboo-mens-shoes,other,Store_B
14410,Aurea - Bamboo Sneakers | Marine | Men,sneakers,aurea-marine-blue-bamboo-mens-shoes,other,Store_B
14411,Aurea - Bamboo Sneakers | Marine | Men,sneakers,aurea-marine-blue-bamboo-mens-shoes,other,Store_B
14412,Aurea - Bamboo Sneakers | Marine | Men,sneakers,aurea-marine-blue-bamboo-mens-shoes,other,Store_B
14413,Aurea - Bamboo Sneakers | Marine | Men,sneakers,aurea-marine-blue-bamboo-mens-shoes,other,Store_B
14414,Aurea - Bamboo Sneakers | Marine | Men,sneakers,aurea-marine-blue-bamboo-mens-shoes,other,Store_B
14415,Aurea - Bamboo Sneakers | Marine | Men,sneakers,aurea-marine-blue-bamboo-mens-shoes,other,Store_B
14416,Aurea - Bamboo Sneakers | Pepper | Men,sneakers,aurea-pepper-black-bamboo-mens-shoes,other,Store_B
14417,Aurea - Bamboo Sneakers | Pepper | Men,sneakers,aurea-pepper-black-bamboo-mens-shoes,other,Store_B
14418,Aurea - Bamboo Sneakers | Pepper | Men,sneakers,aurea-pepper-black-bamboo-mens-shoes,other,Store_B
14419,Aurea - Bamboo Sneakers | Pepper | Men,sneakers,aurea-pepper-black-bamboo-mens-shoes,other,Store_B
14420,Aurea - Bamboo Sneakers | Pepper | Men,sneakers,aurea-pepper-black-bamboo-mens-shoes,other,Store_B
14421,Aurea - Bamboo Sneakers | Pepper | Men,sneakers,aurea-pepper-black-bamboo-mens-shoes,other,Store_B
14422,Aurea - Bamboo Sneakers | Pepper | Men,sneakers,aurea-pepper-black-bamboo-mens-shoes,other,Store_B
14423,Aurea - Bamboo Sneakers | Slate | Men,sneakers,aurea-slate-grey-bamboo-mens-shoes,other,Store_B
14424,Aurea - Bamboo Sneakers | Slate | Men,sneakers,aurea-slate-grey-bamboo-mens-shoes,other,Store_B
14425,Aurea - Bamboo Sneakers | Slate | Men,sneakers,aurea-slate-grey-bamboo-mens-shoes,other,Store_B
14426,Aurea - Bamboo Sneakers | Slate | Men,sneakers,aurea-slate-grey-bamboo-mens-shoes,other,Store_B
14427,Aurea - Bamboo Sneakers | Slate | Men,sneakers,aurea-slate-grey-bamboo-mens-shoes,other,Store_B
14428,Aurea - Bamboo Sneakers | Slate | Men,sneakers,aurea-slate-grey-bamboo-mens-shoes,other,Store_B
14429,Aurea - Bamboo Sneakers | Slate | Men,sneakers,aurea-slate-grey-bamboo-mens-shoes,other,Store_B
14430,Aurea - Bamboo Sneakers | Tofu | Men,sneakers,aurea-tofu-cream-bamboo-mens-shoes,other,Store_B
14431,Aurea - Bamboo Sneakers | Tofu | Men,sneakers,aurea-tofu-cream-bamboo-mens-shoes,other,Store_B
14432,Aurea - Bamboo Sneakers | Tofu | Men,sneakers,aurea-tofu-cream-bamboo-mens-shoes,other,Store_B
14433,Aurea - Bamboo Sneakers | Tofu | Men,sneakers,aurea-tofu-cream-bamboo-mens-shoes,other,Store_B
14434,Aurea - Bamboo Sneakers | Tofu | Men,sneakers,aurea-tofu-cream-bamboo-mens-shoes,other,Store_B
14435,Aurea - Bamboo Sneakers | Tofu | Men,sneakers,aurea-tofu-cream-bamboo-mens-shoes,other,Store_B
14436,Aurea - Bamboo Sneakers | Tofu | Men,sneakers,aurea-tofu-cream-bamboo-mens-shoes,other,Store_B
14437,Aurea - Bamboo Sneakers | Treebark | Men,sneakers,aurea-treebark-brown-bamboo-mens-shoes,other,Store_B
14438,Aurea - Bamboo Sneakers | Treebark | Men,sneakers,aurea-treebark-brown-bamboo-mens-shoes,other,Store_B
14439,Aurea - Bamboo Sneakers | Treebark | Men,sneakers,aurea-treebark-brown-bamboo-mens-shoes,other,Store_B
14440,Aurea - Bamboo Sneakers | Treebark | Men,sneakers,aurea-treebark-brown-bamboo-mens-shoes,other,Store_B
14441,Aurea - Bamboo Sneakers | Treebark | Men,sneakers,aurea-treebark-brown-bamboo-mens-shoes,other,Store_B
14442,Aurea - Bamboo Sneakers | Treebark | Men,sneakers,aurea-treebark-brown-bamboo-mens-shoes,other,Store_B
14443,Aurea - Bamboo Sneakers | Treebark | Men,sneakers,aurea-treebark-brown-bamboo-mens-shoes,other,Store_B
14444,Bamboo Tee,misc,bamboo-tee,other,Store_B
14445,Bamboo Tee,misc,bamboo-tee,other,Store_B
14446,Bamboo Tee,misc,bamboo-tee,other,Store_B
14447,Bamboo Tee,misc,bamboo-tee,other,Store_B
14448,Banana Kicks | All-Black | Men,misc,banana-kicks-all-black-men,other,Store_B
14449,Banana Kicks | All-Black | Men,misc,banana-kicks-all-black-men,other,Store_B
14450,Banana Kicks | All-Black | Men,misc,banana-kicks-all-black-men,other,Store_B
14451,Banana Kicks | All-Black | Men,misc,banana-kicks-all-black-men,other,Store_B
14452,Banana Kicks | All-Black | Men,misc,banana-kicks-all-black-men,other,Store_B
14453,Banana Kicks | All-Black | Men,misc,banana-kicks-all-black-men,other,Store_B
14454,Banana Kicks | All-Black | Men,misc,banana-kicks-all-black-men,other,Store_B
14455,Banana Kicks | All-Black | Women,misc,banana-kicks-all-black-women,other,Store_B
14456,Banana Kicks | All-Black | Women,misc,banana-kicks-all-black-women,other,Store_B
14457,Banana Kicks | All-Black | Women,misc,banana-kicks-all-black-women,other,Store_B
14458,Banana Kicks | All-Black | Women,misc,banana-kicks-all-black-women,other,Store_B
14459,Banana Kicks | All-Black | Women,misc,banana-kicks-all-black-women,other,Store_B
14460,Banana Kicks | All-Black | Women,misc,banana-kicks-all-black-women,other,Store_B
14461,Banana Kicks | Aqua Blue | Women,misc,banana-kicks-aqua-blue-women,blue,Store_B
14462,Banana Kicks | Aqua Blue | Women,misc,banana-kicks-aqua-blue-women,blue,Store_B
14463,Banana Kicks | Aqua Blue | Women,misc,banana-kicks-aqua-blue-women,blue,Store_B
14464,Banana Kicks | Aqua Blue | Women,misc,banana-kicks-aqua-blue-women,blue,Store_B
14465,Banana Kicks | Aqua Blue | Women,misc,banana-kicks-aqua-blue-women,blue,Store_B
14466,Banana Kicks | Aqua Blue | Women,misc,banana-kicks-aqua-blue-women,blue,Store_B
14467,Banana Kicks | Ash Grey | Men,misc,banana-kicks-ash-grey-men,grey,Store_B
14468,Banana Kicks | Ash Grey | Men,misc,banana-kicks-ash-grey-men,grey,Store_B
14469,Banana Kicks | Ash Grey | Men,misc,banana-kicks-ash-grey-men,grey,Store_B
14470,Banana Kicks | Ash Grey | Men,misc,banana-kicks-ash-grey-men,grey,Store_B
14471,Banana Kicks | Ash Grey | Men,misc,banana-kicks-ash-grey-men,grey,Store_B
14472,Banana Kicks | Ash Grey | Men,misc,banana-kicks-ash-grey-men,grey,Store_B
14473,Banana Kicks | Ash Grey | Men,misc,banana-kicks-ash-grey-men,grey,Store_B
14474,Banana Kicks | Ash Grey | Women,misc,banana-kicks-ash-grey-women,grey,Store_B
14475,Banana Kicks | Ash Grey | Women,misc,banana-kicks-ash-grey-women,grey,Store_B
14476,Banana Kicks | Ash Grey | Women,misc,banana-kicks-ash-grey-women,grey,Store_B
14477,Banana Kicks | Ash Grey | Women,misc,banana-kicks-ash-grey-women,grey,Store_B
14478,Banana Kicks | Ash Grey | Women,misc,banana-kicks-ash-grey-women,grey,Store_B
14479,Banana Kicks | Ash Grey | Women,misc,banana-kicks-ash-grey-women,grey,Store_B
14480,Banana Kicks | Burgundy Red | Men,misc,banana-kicks-burgundy-red-men,red,Store_B
14481,Banana Kicks | Burgundy Red | Men,misc,banana-kicks-burgundy-red-men,red,Store_B
14482,Banana Kicks | Burgundy Red | Men,misc,banana-kicks-burgundy-red-men,red,Store_B
14483,Banana Kicks | Burgundy Red | Men,misc,banana-kicks-burgundy-red-men,red,Store_B
14484,Banana Kicks | Burgundy Red | Men,misc,banana-kicks-burgundy-red-men,red,Store_B
14485,Banana Kicks | Burgundy Red | Men,misc,banana-kicks-burgundy-red-men,red,Store_B
14486,Banana Kicks | Burgundy Red | Men,misc,banana-kicks-burgundy-red-men,red,Store_B
14487,Banana Kicks | Grey-Black (Black Sole) | Men,misc,banana-kicks-grey-black-black-sole-men,other,Store_B
14488,Banana Kicks | Grey-Black (Black Sole) | Men,misc,banana-kicks-grey-black-black-sole-men,other,Store_B
14489,Banana Kicks | Grey-Black (Black Sole) | Men,misc,banana-kicks-grey-black-black-sole-men,other,Store_B
14490,Banana Kicks | Grey-Black (Black Sole) | Men,misc,banana-kicks-grey-black-black-sole-men,other,Store_B
14491,Banana Kicks | Grey-Black (Black Sole) | Men,misc,banana-kicks-grey-black-black-sole-men,other,Store_B
14492,Banana Kicks | Grey-Black (Black Sole) | Men,misc,banana-kicks-grey-black-black-sole-men,other,Store_B
14493,Banana Kicks | Grey-Black (Black Sole) | Men,misc,banana-kicks-grey-black-black-sole-men,other,Store_B
14494,Banana Kicks | Natural White | Men,misc,banana-kicks-natural-white-men,white,Store_B
14495,Banana Kicks | Natural White | Men,misc,banana-kicks-natural-white-men,white,Store_B
14496,Banana Kicks | Natural White | Men,misc,banana-kicks-natural-white-men,white,Store_B
14497,Banana Kicks | Natural White | Men,misc,banana-kicks-natural-white-men,white,Store_B
14498,Banana Kicks | Natural White | Men,misc,banana-kicks-natural-white-men,white,Store_B
14499,Banana Kicks | Natural White | Men,misc,banana-kicks-natural-white-men,white,Store_B
14500,Banana Kicks | Natural White | Men,misc,banana-kicks-natural-white-men,white,Store_B
14501,Banana Kicks | Natural White | Women,misc,banana-kicks-natural-white-women,white,Store_B
14502,Banana Kicks | Natural White | Women,misc,banana-kicks-natural-white-women,white,Store_B
14503,Banana Kicks | Natural White | Women,misc,banana-kicks-natural-white-women,white,Store_B
14504,Banana Kicks | Natural White | Women,misc,banana-kicks-natural-white-women,white,Store_B
14505,Banana Kicks | Natural White | Women,misc,banana-kicks-natural-white-women,white,Store_B
14506,Banana Kicks | Natural White | Women,misc,banana-kicks-natural-white-women,white,Store_B
